date_time,Raw Demand (MW),Forecasted Demand (MW),Classification,Cleaned Demand (MW)
20150713T00Z,107421,41001,OKAY,107421
20150713T01Z,105109,39726,OKAY,105109
20150713T02Z,103835,38650,OKAY,103835
20150713T03Z,98883,36158,OKAY,98883
20150713T04Z,92300,33218,OKAY,92300
20150713T05Z,85866,30193,OKAY,85866
20150713T06Z,82640,28358,OKAY,82640
20150713T07Z,80325,27277,OKAY,80325
20150713T08Z,78711,26586,OKAY,78711
20150713T09Z,78710,26720,OKAY,78710
20150713T10Z,80657,27698,OKAY,80657
20150713T11Z,85181,29694,OKAY,85181
20150713T12Z,91018,32233,OKAY,91018
20150713T13Z,96401,34566,OKAY,96401
20150713T14Z,101518,36730,OKAY,101518
20150713T15Z,106742,38921,OKAY,106742
20150713T16Z,111908,40798,OKAY,111908
20150713T17Z,116289,42320,OKAY,116289
20150713T18Z,119433,43676,OKAY,119433
20150713T19Z,120915,44509,OKAY,120915
20150713T20Z,122335,45133,OKAY,122335
20150713T21Z,123029,45438,OKAY,123029
20150713T22Z,123059,45104,OKAY,123059
20150713T23Z,121485,43604,OKAY,121485
20150714T00Z,118074,41908,OKAY,118074
20150714T01Z,114955,40643,OKAY,114955
20150714T02Z,112589,39331,OKAY,112589
20150714T03Z,106181,36274,OKAY,106181
20150714T04Z,98827,32962,OKAY,98827
20150714T05Z,91846,31043,OKAY,91846
20150714T06Z,87207,29120,OKAY,87207
20150714T07Z,83926,27968,OKAY,83926
20150714T08Z,82459,27263,OKAY,82459
20150714T09Z,82635,27331,OKAY,82635
20150714T10Z,85863,28548,OKAY,85863
20150714T11Z,90596,30774,OKAY,90596
20150714T12Z,95722,33422,OKAY,95722
20150714T13Z,100847,35614,OKAY,100847
20150714T14Z,105135,37606,OKAY,105135
20150714T15Z,110368,39598,OKAY,110368
20150714T16Z,114826,41252,OKAY,114826
20150714T17Z,118903,42642,OKAY,118903
20150714T18Z,122018,43879,OKAY,122018
20150714T19Z,123821,44674,OKAY,123821
20150714T20Z,124826,45174,OKAY,124826
20150714T21Z,125918,45243,OKAY,125918
20150714T22Z,126024,44733,OKAY,126024
20150714T23Z,123247,43482,OKAY,123247
20150715T00Z,119105,41975,OKAY,119105
20150715T01Z,115191,40928,OKAY,115191
20150715T02Z,112176,39593,OKAY,112176
20150715T03Z,105861,36514,OKAY,105861
20150715T04Z,98752,33093,OKAY,98752
20150715T05Z,92535,32644,OKAY,92535
20150715T06Z,87590,30613,OKAY,87590
20150715T07Z,83893,29154,OKAY,83893
20150715T08Z,81803,28374,OKAY,81803
20150715T09Z,81679,28434,OKAY,81679
20150715T10Z,84533,29628,OKAY,84533
20150715T11Z,88920,31776,OKAY,88920
20150715T12Z,94117,34252,OKAY,94117
20150715T13Z,97497,36107,OKAY,97497
20150715T14Z,100157,37857,OKAY,100157
20150715T15Z,103463,39527,OKAY,103463
20150715T16Z,105846,40932,OKAY,105846
20150715T17Z,108069,41967,OKAY,108069
20150715T18Z,110708,42872,OKAY,110708
20150715T19Z,112910,43438,OKAY,112910
20150715T20Z,114623,43731,OKAY,114623
20150715T21Z,115858,43810,OKAY,115858
20150715T22Z,115566,43507,OKAY,115566
20150715T23Z,112886,42120,OKAY,112886
20150716T00Z,108839,40672,OKAY,108839
20150716T01Z,105006,39823,OKAY,105006
20150716T02Z,103052,38701,OKAY,103052
20150716T03Z,96702,35722,OKAY,96702
20150716T04Z,90160,32495,OKAY,90160
20150716T05Z,83600,28891,OKAY,83600
20150716T06Z,79627,27160,OKAY,79627
20150716T07Z,76429,25987,OKAY,76429
20150716T08Z,74749,25418,OKAY,74749
20150716T09Z,74722,25530,OKAY,74722
20150716T10Z,77330,26680,OKAY,77330
20150716T11Z,81107,28612,OKAY,81107
20150716T12Z,85071,30771,OKAY,85071
20150716T13Z,88704,32373,OKAY,88704
20150716T14Z,92169,33749,OKAY,92169
20150716T15Z,95654,34989,OKAY,95654
20150716T16Z,98938,36023,OKAY,98938
20150716T17Z,102050,36890,OKAY,102050
20150716T18Z,105220,37799,OKAY,105220
20150716T19Z,107757,38535,OKAY,107757
20150716T20Z,110196,39201,OKAY,110196
20150716T21Z,112233,39964,OKAY,112233
20150716T22Z,113263,40174,OKAY,113263
20150716T23Z,111975,39422,OKAY,111975
20150717T00Z,108415,38088,OKAY,108415
20150717T01Z,105028,37457,OKAY,105028
20150717T02Z,103392,36535,OKAY,103392
20150717T03Z,97811,33896,OKAY,97811
20150717T04Z,91184,30968,OKAY,91184
20150717T05Z,84894,28070,OKAY,84894
20150717T06Z,80250,26363,OKAY,80250
20150717T07Z,77833,25211,OKAY,77833
20150717T08Z,76547,24692,OKAY,76547
20150717T09Z,76846,24770,OKAY,76846
20150717T10Z,79722,25770,OKAY,79722
20150717T11Z,84277,27696,OKAY,84277
20150717T12Z,88977,30062,OKAY,88977
20150717T13Z,93481,32078,OKAY,93481
20150717T14Z,99155,33979,OKAY,99155
20150717T15Z,105162,35796,OKAY,105162
20150717T16Z,110287,37240,OKAY,110287
20150717T17Z,114695,38444,OKAY,114695
20150717T18Z,118192,39567,OKAY,118192
20150717T19Z,120823,40454,OKAY,120823
20150717T20Z,122739,41180,OKAY,122739
20150717T21Z,124811,42015,OKAY,124811
20150717T22Z,124813,42346,OKAY,124813
20150717T23Z,122016,41322,OKAY,122016
20150718T00Z,117726,39478,OKAY,117726
20150718T01Z,114798,38040,OKAY,114798
20150718T02Z,112446,37283,OKAY,112446
20150718T03Z,106329,34978,OKAY,106329
20150718T04Z,98884,32131,OKAY,98884
20150718T05Z,93192,30293,OKAY,93192
20150718T06Z,89386,28538,OKAY,89386
20150718T07Z,86190,27217,OKAY,86190
20150718T08Z,83398,26509,OKAY,83398
20150718T09Z,81847,26197,OKAY,81847
20150718T10Z,81671,26221,OKAY,81671
20150718T11Z,82567,26372,OKAY,82567
20150718T12Z,85840,28092,OKAY,85840
20150718T13Z,93817,30865,OKAY,93817
20150718T14Z,100552,33641,OKAY,100552
20150718T15Z,105638,36105,OKAY,105638
20150718T16Z,110897,38195,OKAY,110897
20150718T17Z,115257,39834,OKAY,115257
20150718T18Z,118957,41215,OKAY,118957
20150718T19Z,122525,42464,OKAY,122525
20150718T20Z,126044,43654,OKAY,126044
20150718T21Z,128201,44626,OKAY,128201
20150718T22Z,128600,45129,OKAY,128600
20150718T23Z,126635,44268,OKAY,126635
20150719T00Z,122425,42585,OKAY,122425
20150719T01Z,118592,41369,OKAY,118592
20150719T02Z,115681,40919,OKAY,115681
20150719T03Z,110034,38685,OKAY,110034
20150719T04Z,103302,35876,OKAY,103302
20150719T05Z,97210,33020,OKAY,97210
20150719T06Z,92706,30992,OKAY,92706
20150719T07Z,88882,29466,OKAY,88882
20150719T08Z,85819,28412,OKAY,85819
20150719T09Z,83886,27942,OKAY,83886
20150719T10Z,83208,27789,OKAY,83208
20150719T11Z,82884,27814,OKAY,82884
20150719T12Z,86591,29665,OKAY,86591
20150719T13Z,93689,32756,OKAY,93689
20150719T14Z,101377,36370,OKAY,101377
20150719T15Z,110146,39929,OKAY,110146
20150719T16Z,118560,43151,OKAY,118560
20150719T17Z,124930,45832,OKAY,124930
20150719T18Z,128934,47816,OKAY,128934
20150719T19Z,131376,49298,OKAY,131376
20150719T20Z,133127,50261,OKAY,133127
20150719T21Z,134312,50952,OKAY,134312
20150719T22Z,134304,51192,OKAY,134304
20150719T23Z,132359,50429,OKAY,132359
20150720T00Z,128390,48795,OKAY,128390
20150720T01Z,124737,47416,OKAY,124737
20150720T02Z,122084,46404,OKAY,122084
20150720T03Z,115208,43479,OKAY,115208
20150720T04Z,107927,40096,OKAY,107927
20150720T05Z,102192,37908,OKAY,102192
20150720T06Z,97394,35733,OKAY,97394
20150720T07Z,94049,34060,OKAY,94049
20150720T08Z,91735,33102,OKAY,91735
20150720T09Z,91477,33121,OKAY,91477
20150720T10Z,94329,34212,OKAY,94329
20150720T11Z,97978,36049,OKAY,97978
20150720T12Z,103865,39103,OKAY,103865
20150720T13Z,109748,41981,OKAY,109748
20150720T14Z,116226,44702,OKAY,116226
20150720T15Z,123370,47566,OKAY,123370
20150720T16Z,129778,50113,OKAY,129778
20150720T17Z,135055,52181,OKAY,135055
20150720T18Z,139455,53963,OKAY,139455
20150720T19Z,142069,55065,OKAY,142069
20150720T20Z,143352,55770,OKAY,143352
20150720T21Z,143932,56206,OKAY,143932
20150720T22Z,143305,55968,OKAY,143305
20150720T23Z,141664,54396,OKAY,141664
20150721T00Z,137450,52011,OKAY,137450
20150721T01Z,133555,50675,OKAY,133555
20150721T02Z,129942,49179,OKAY,129942
20150721T03Z,121707,45406,OKAY,121707
20150721T04Z,112773,41472,OKAY,112773
20150721T05Z,105079,38251,OKAY,105079
20150721T06Z,99554,35927,OKAY,99554
20150721T07Z,95554,34399,OKAY,95554
20150721T08Z,92760,33345,OKAY,92760
20150721T09Z,92062,33216,OKAY,92062
20150721T10Z,94818,34334,OKAY,94818
20150721T11Z,99361,36031,OKAY,99361
20150721T12Z,103373,38699,OKAY,103373
20150721T13Z,108007,41119,OKAY,108007
20150721T14Z,113358,43319,OKAY,113358
20150721T15Z,118410,45458,OKAY,118410
20150721T16Z,122707,47292,OKAY,122707
20150721T17Z,125921,48957,OKAY,125921
20150721T18Z,128070,50325,OKAY,128070
20150721T19Z,129607,51453,OKAY,129607
20150721T20Z,130956,52157,OKAY,130956
20150721T21Z,131983,52463,OKAY,131983
20150721T22Z,131788,52128,OKAY,131788
20150721T23Z,130122,50493,OKAY,130122
20150722T00Z,125369,48169,OKAY,125369
20150722T01Z,120216,47074,OKAY,120216
20150722T02Z,116330,45249,OKAY,116330
20150722T03Z,108841,41530,OKAY,108841
20150722T04Z,100168,37674,OKAY,100168
20150722T05Z,93160,32377,OKAY,93160
20150722T06Z,87973,30288,OKAY,87973
20150722T07Z,84100,28814,OKAY,84100
20150722T08Z,81698,27946,OKAY,81698
20150722T09Z,81114,27947,OKAY,81114
20150722T10Z,83060,28914,OKAY,83060
20150722T11Z,87109,30748,OKAY,87109
20150722T12Z,92004,33040,OKAY,92004
20150722T13Z,96088,34961,OKAY,96088
20150722T14Z,100538,36735,OKAY,100538
20150722T15Z,105161,38478,OKAY,105161
20150722T16Z,109426,39979,OKAY,109426
20150722T17Z,112844,41305,OKAY,112844
