date_time,Raw Demand (MW),Forecasted Demand (MW),Classification,Cleaned Demand (MW)
20150714T02Z,8439,6705,OKAY,8439
20150714T03Z,7694,6123,OKAY,7694
20150714T04Z,6894,5521,OKAY,6894
20150714T05Z,6157,4813,OKAY,6157
20150714T06Z,5684,4465,OKAY,5684
20150714T07Z,5402,4230,OKAY,5402
20150714T08Z,5210,4067,OKAY,5210
20150714T09Z,5147,4035,OKAY,5147
20150714T10Z,5304,4163,OKAY,5304
20150714T11Z,5682,4462,OKAY,5682
20150714T12Z,6028,4706,OKAY,6028
20150714T13Z,6584,5109,OKAY,6584
20150714T14Z,7331,5728,OKAY,7331
20150714T15Z,8073,6389,OKAY,8073
20150714T16Z,8598,6986,OKAY,8598
20150714T17Z,8823,7452,OKAY,8823
20150714T18Z,8841,7868,OKAY,8841
20150714T19Z,8827,7992,OKAY,8827
20150714T20Z,8809,8013,OKAY,8809
20150714T21Z,8846,7911,OKAY,8846
20150714T22Z,9031,7610,OKAY,9031
20150714T23Z,8994,7412,OKAY,8994
20150715T00Z,8670,7109,OKAY,8670
20150715T01Z,8377,6855,OKAY,8377
20150715T02Z,8036,6497,OKAY,8036
20150715T03Z,7414,5978,OKAY,7414
20150715T04Z,6687,5418,OKAY,6687
20150715T05Z,6105,4674,OKAY,6105
20150715T06Z,5688,4355,OKAY,5688
20150715T07Z,5446,4140,OKAY,5446
20150715T08Z,5288,4006,OKAY,5288
20150715T09Z,5230,3969,OKAY,5230
20150715T10Z,5400,4117,OKAY,5400
20150715T11Z,5781,4402,OKAY,5781
20150715T12Z,6056,4640,OKAY,6056
20150715T13Z,6468,5079,OKAY,6468
20150715T14Z,7049,5666,OKAY,7049
20150715T15Z,7770,6254,OKAY,7770
20150715T16Z,8450,6784,OKAY,8450
20150715T17Z,8985,7090,OKAY,8985
20150715T18Z,9144,7420,OKAY,9144
20150715T19Z,8929,7645,OKAY,8929
20150715T20Z,8566,7676,OKAY,8566
20150715T21Z,8259,7618,OKAY,8259
20150715T22Z,8047,7446,OKAY,8047
20150715T23Z,7815,7341,OKAY,7815
20150716T00Z,7639,7039,OKAY,7639
20150716T01Z,7502,6828,OKAY,7502
20150716T02Z,7232,6511,OKAY,7232
20150716T03Z,6685,5940,OKAY,6685
20150716T04Z,6075,5367,OKAY,6075
20150716T05Z,5479,4565,OKAY,5479
20150716T06Z,5103,4300,OKAY,5103
20150716T07Z,4887,4098,OKAY,4887
20150716T08Z,4779,4001,OKAY,4779
20150716T09Z,4809,4000,OKAY,4809
20150716T10Z,5047,4167,OKAY,5047
20150716T11Z,5463,4483,OKAY,5463
20150716T12Z,5810,4709,OKAY,5810
20150716T13Z,6305,5086,OKAY,6305
20150716T14Z,6900,5559,OKAY,6900
20150716T15Z,7493,6195,OKAY,7493
20150716T16Z,7923,6622,OKAY,7923
20150716T17Z,8203,6879,OKAY,8203
20150716T18Z,8305,7045,OKAY,8305
20150716T19Z,8177,7169,OKAY,8177
20150716T20Z,8101,7158,OKAY,8101
20150716T21Z,8092,6992,OKAY,8092
20150716T22Z,8060,6996,OKAY,8060
20150716T23Z,7943,6723,OKAY,7943
20150717T00Z,7721,6388,OKAY,7721
20150717T01Z,7608,6275,OKAY,7608
20150717T02Z,7346,6007,OKAY,7346
20150717T03Z,6784,5490,OKAY,6784
20150717T04Z,6148,4998,OKAY,6148
20150717T05Z,5592,4425,OKAY,5592
20150717T06Z,5194,4136,OKAY,5194
20150717T07Z,4902,3958,OKAY,4902
20150717T08Z,4759,3811,OKAY,4759
20150717T09Z,4738,3828,OKAY,4738
20150717T10Z,4882,3979,OKAY,4882
20150717T11Z,5200,4288,OKAY,5200
20150717T12Z,5516,4507,OKAY,5516
20150717T13Z,6034,4842,OKAY,6034
20150717T14Z,6625,5328,OKAY,6625
20150717T15Z,7299,5845,OKAY,7299
20150717T16Z,7859,6194,OKAY,7859
20150717T17Z,8363,6467,OKAY,8363
20150717T18Z,8671,6737,OKAY,8671
20150717T19Z,8802,6858,OKAY,8802
20150717T20Z,8692,6718,OKAY,8692
20150717T21Z,8431,6518,OKAY,8431
20150717T22Z,8159,6389,OKAY,8159
20150717T23Z,7804,6298,OKAY,7804
20150718T00Z,7386,5927,OKAY,7386
20150718T01Z,7240,5849,OKAY,7240
20150718T02Z,6965,5617,OKAY,6965
20150718T03Z,6522,5205,OKAY,6522
20150718T04Z,6017,4761,OKAY,6017
20150718T05Z,5534,4320,OKAY,5534
20150718T06Z,5159,4089,OKAY,5159
20150718T07Z,4925,3861,OKAY,4925
20150718T08Z,4746,3718,OKAY,4746
20150718T09Z,4677,3649,OKAY,4677
20150718T10Z,4709,3676,OKAY,4709
20150718T11Z,4809,3777,OKAY,4809
