date_time,Cleaned Demand (MW)
20160614T22Z,61469
20160614T23Z,61484
20160615T00Z,60377
20160615T01Z,58345
20160615T02Z,56237
20160615T03Z,54500
20160615T04Z,50738
20160615T05Z,46249
20160615T06Z,42595
20160615T07Z,40178
20160615T08Z,38557
20160615T09Z,37698
20160615T10Z,37517
20160615T11Z,38707
20160615T12Z,40536
20160615T13Z,41969
20160615T14Z,44463
20160615T15Z,47877
20160615T16Z,51638
20160615T17Z,55122
20160615T18Z,58147
20160615T19Z,60797
20160615T20Z,62980
20160615T21Z,64260
20160615T22Z,64865
20160615T23Z,64661
20160616T00Z,63341
20160616T01Z,60829
20160616T02Z,58174
20160616T03Z,56176
20160616T04Z,51916
20160616T05Z,47422
20160616T06Z,43675
20160616T07Z,40909
20160616T08Z,38932
20160616T09Z,37764
20160616T10Z,37640
20160616T11Z,38763
20160616T12Z,40456
20160616T13Z,42051
20160616T14Z,44760
20160616T15Z,48323
20160616T16Z,52088
20160616T17Z,55765
20160616T18Z,58709
20160616T19Z,61382
20160616T20Z,63444
20160616T21Z,64465
20160616T22Z,64699
20160616T23Z,64489
20160617T00Z,63273
20160617T01Z,61055
20160617T02Z,58492
20160617T03Z,56591
20160617T04Z,52518
20160617T05Z,48287
20160617T06Z,44378
20160617T07Z,41661
20160617T08Z,39686
20160617T09Z,38416
20160617T10Z,37959
20160617T11Z,38665
20160617T12Z,39867
20160617T13Z,41283
20160617T14Z,44166
20160617T15Z,47489
20160617T16Z,51218
20160617T17Z,54850
20160617T18Z,58012
20160617T19Z,61010
20160617T20Z,63244
20160617T21Z,64457
20160617T22Z,64821
20160617T23Z,64597
20160618T00Z,63343
20160618T01Z,60985
20160618T02Z,58331
20160618T03Z,56306
20160618T04Z,52689
20160618T05Z,48744
20160618T06Z,45076
20160618T07Z,42127
20160618T08Z,39896
20160618T09Z,38354
20160618T10Z,37458
20160618T11Z,37291
20160618T12Z,37267
20160618T13Z,38461
20160618T14Z,42041
20160618T15Z,46092
20160618T16Z,50112
20160618T17Z,53916
20160618T18Z,56994
20160618T19Z,59330
20160618T20Z,61078
20160618T21Z,62266
20160618T22Z,62678
20160618T23Z,61907
20160619T00Z,59825
20160619T01Z,57146
20160619T02Z,54820
20160619T03Z,53152
20160619T04Z,50004
20160619T05Z,46565
20160619T06Z,43083
20160619T07Z,40247
20160619T08Z,38069
20160619T09Z,36542
20160619T10Z,35441
20160619T11Z,34897
20160619T12Z,34463
20160619T13Z,35266
20160619T14Z,38128
20160619T15Z,41727
20160619T16Z,45402
20160619T17Z,48711
20160619T18Z,51662
20160619T19Z,53716
20160619T20Z,55303
20160619T21Z,56368
20160619T22Z,56985
20160619T23Z,57048
20160620T00Z,56285
20160620T01Z,54601
20160620T02Z,52692
20160620T03Z,51382
20160620T04Z,48343
20160620T05Z,44314
20160620T06Z,40734
20160620T07Z,38244
20160620T08Z,36623
20160620T09Z,35687
20160620T10Z,35589
20160620T11Z,36809
20160620T12Z,38450
20160620T13Z,40423
20160620T14Z,43543
20160620T15Z,47256
20160620T16Z,51058
20160620T17Z,54324
20160620T18Z,57040
20160620T19Z,59393
20160620T20Z,61098
20160620T21Z,62014
20160620T22Z,62050
20160620T23Z,61304
20160621T00Z,59582
20160621T01Z,57489
20160621T02Z,55506
20160621T03Z,53932
20160621T04Z,50150
20160621T05Z,45764
20160621T06Z,42097
20160621T07Z,39487
20160621T08Z,37759
20160621T09Z,36683
20160621T10Z,36520
20160621T11Z,37649
20160621T12Z,39171
20160621T13Z,40996
20160621T14Z,44103
20160621T15Z,47736
20160621T16Z,51710
20160621T17Z,55122
20160621T18Z,57794
20160621T19Z,60171
20160621T20Z,61711
20160621T21Z,62448
20160621T22Z,62462
20160621T23Z,61761
20160622T00Z,60559
20160622T01Z,58715
20160622T02Z,56547
20160622T03Z,55029
20160622T04Z,51355
20160622T05Z,47006
20160622T06Z,43401
20160622T07Z,40894
20160622T08Z,39129
20160622T09Z,38060
20160622T10Z,37859
20160622T11Z,38993
20160622T12Z,40591
20160622T13Z,42123
20160622T14Z,44858
20160622T15Z,48305
20160622T16Z,51938
20160622T17Z,55215
20160622T18Z,57871
20160622T19Z,60334
20160622T20Z,62221
20160622T21Z,63642
20160622T22Z,64303
20160622T23Z,63809
20160623T00Z,62217
20160623T01Z,59977
20160623T02Z,57613
20160623T03Z,55944
20160623T04Z,51940
20160623T05Z,47714
20160623T06Z,44141
20160623T07Z,41563
20160623T08Z,39633
20160623T09Z,38319
20160623T10Z,37977
20160623T11Z,38865
20160623T12Z,40251
20160623T13Z,41739
20160623T14Z,44603
20160623T15Z,47940
20160623T16Z,51513
20160623T17Z,54734
20160623T18Z,57632
20160623T19Z,60262
20160623T20Z,62259
20160623T21Z,63389
20160623T22Z,63882
20160623T23Z,63256
20160624T00Z,61359
20160624T01Z,58813
20160624T02Z,56392
20160624T03Z,54767
20160624T04Z,50947
20160624T05Z,46597
20160624T06Z,42775
20160624T07Z,40052
20160624T08Z,38164
20160624T09Z,36999
20160624T10Z,36630
20160624T11Z,37523
20160624T12Z,38861
20160624T13Z,40511
20160624T14Z,43546
20160624T15Z,47044
20160624T16Z,50844
20160624T17Z,54117
20160624T18Z,56830
20160624T19Z,59091
20160624T20Z,60236
20160624T21Z,60845
20160624T22Z,60873
20160624T23Z,60322
20160625T00Z,58912
20160625T01Z,56673
20160625T02Z,54392
20160625T03Z,52980
20160625T04Z,49912
20160625T05Z,46341
20160625T06Z,42994
20160625T07Z,40511
20160625T08Z,38684
20160625T09Z,37538
20160625T10Z,36957
20160625T11Z,36975
20160625T12Z,37117
20160625T13Z,38347
20160625T14Z,41634
20160625T15Z,45530
20160625T16Z,49084
20160625T17Z,51923
20160625T18Z,53788
20160625T19Z,54752
20160625T20Z,55789
20160625T21Z,56664
20160625T22Z,56562
20160625T23Z,55421
20160626T00Z,53843
20160626T01Z,52023
20160626T02Z,50817
20160626T03Z,49794
20160626T04Z,47284
20160626T05Z,44276
20160626T06Z,41476
20160626T07Z,39366
20160626T08Z,37781
20160626T09Z,36624
20160626T10Z,35869
20160626T11Z,35680
20160626T12Z,35471
20160626T13Z,36449
20160626T14Z,39770
20160626T15Z,43671
20160626T16Z,47460
20160626T17Z,50904
20160626T18Z,53679
20160626T19Z,55859
20160626T20Z,57290
20160626T21Z,58201
20160626T22Z,58730
20160626T23Z,58637
20160627T00Z,57498
20160627T01Z,55704
20160627T02Z,53863
20160627T03Z,52380
20160627T04Z,49117
20160627T05Z,45215
20160627T06Z,41771
20160627T07Z,39215
20160627T08Z,37535
20160627T09Z,36593
20160627T10Z,36499
20160627T11Z,37661
20160627T12Z,39275
20160627T13Z,41262
20160627T14Z,44504
20160627T15Z,48181
20160627T16Z,52329
20160627T17Z,56085
20160627T18Z,58911
20160627T19Z,61233
20160627T20Z,62578
20160627T21Z,62742
20160627T22Z,62636
20160627T23Z,61830
20160628T00Z,60071
20160628T01Z,57679
20160628T02Z,55553
20160628T03Z,53881
20160628T04Z,49939
20160628T05Z,45787
20160628T06Z,42214
20160628T07Z,39600
20160628T08Z,37854
20160628T09Z,36844
20160628T10Z,36614
20160628T11Z,37686
20160628T12Z,39406
20160628T13Z,41048
20160628T14Z,44314
20160628T15Z,48138
20160628T16Z,52465
20160628T17Z,56530
20160628T18Z,59635
20160628T19Z,61174
20160628T20Z,60897
20160628T21Z,59802
20160628T22Z,58970
20160628T23Z,57337
20160629T00Z,55097
20160629T01Z,52847
20160629T02Z,51044
20160629T03Z,49536
20160629T04Z,46172
20160629T05Z,41987
20160629T06Z,38663
20160629T07Z,36342
20160629T08Z,34993
20160629T09Z,34144
20160629T10Z,34055
20160629T11Z,35218
20160629T12Z,37084
20160629T13Z,38713
20160629T14Z,41380
20160629T15Z,44772
20160629T16Z,48750
20160629T17Z,52449
20160629T18Z,55829
20160629T19Z,58750
20160629T20Z,60865
20160629T21Z,62296
20160629T22Z,62826
20160629T23Z,62369
20160630T00Z,60854
20160630T01Z,58526
20160630T02Z,56022
20160630T03Z,54037
20160630T04Z,49965
20160630T05Z,45510
20160630T06Z,41813
20160630T07Z,39071
20160630T08Z,37194
20160630T09Z,36128
20160630T10Z,35955
20160630T11Z,36998
20160630T12Z,38566
20160630T13Z,40156
20160630T14Z,43305
20160630T15Z,47172
20160630T16Z,51270
20160630T17Z,54870
20160630T18Z,57744
20160630T19Z,60474
20160630T20Z,62378
20160630T21Z,63518
20160630T22Z,64105
20160630T23Z,63584
20160701T00Z,62062
20160701T01Z,59853
20160701T02Z,57305
20160701T03Z,55359
20160701T04Z,51411
20160701T05Z,46909
20160701T06Z,42844
20160701T07Z,40084
20160701T08Z,37994
20160701T09Z,36741
20160701T10Z,36290
20160701T11Z,36996
20160701T12Z,38263
20160701T13Z,39713
20160701T14Z,43036
20160701T15Z,47004
20160701T16Z,51171
20160701T17Z,54806
20160701T18Z,57913
20160701T19Z,60544
20160701T20Z,62442
20160701T21Z,63616
20160701T22Z,64248
20160701T23Z,63756
20160702T00Z,61974
20160702T01Z,59353
20160702T02Z,56797
20160702T03Z,55120
20160702T04Z,51670
20160702T05Z,47822
20160702T06Z,44280
20160702T07Z,41586
20160702T08Z,39564
20160702T09Z,38170
20160702T10Z,37373
20160702T11Z,37252
20160702T12Z,37138
20160702T13Z,38027
20160702T14Z,41411
20160702T15Z,45522
20160702T16Z,49496
20160702T17Z,53045
20160702T18Z,56059
20160702T19Z,58373
20160702T20Z,60163
20160702T21Z,61404
20160702T22Z,62055
20160702T23Z,61896
20160703T00Z,60713
20160703T01Z,58577
20160703T02Z,56273
20160703T03Z,54611
20160703T04Z,51680
20160703T05Z,48269
20160703T06Z,45101
20160703T07Z,42659
20160703T08Z,40849
20160703T09Z,39537
20160703T10Z,38722
20160703T11Z,38370
20160703T12Z,38052
20160703T13Z,38632
20160703T14Z,41446
20160703T15Z,45076
20160703T16Z,48607
20160703T17Z,51963
20160703T18Z,54937
20160703T19Z,57507
20160703T20Z,59592
20160703T21Z,61007
20160703T22Z,61866
20160703T23Z,61839
20160704T00Z,60717
20160704T01Z,58644
20160704T02Z,56461
20160704T03Z,54891
20160704T04Z,52174
20160704T05Z,48745
20160704T06Z,45485
20160704T07Z,43091
20160704T08Z,41227
20160704T09Z,39867
20160704T10Z,39070
20160704T11Z,38873
20160704T12Z,38493
20160704T13Z,38532
20160704T14Z,40443
20160704T15Z,43352
20160704T16Z,46615
20160704T17Z,49917
20160704T18Z,52828
20160704T19Z,55675
20160704T20Z,57862
20160704T21Z,59510
20160704T22Z,60531
20160704T23Z,60748
20160705T00Z,59647
20160705T01Z,57477
20160705T02Z,55140
20160705T03Z,53143
20160705T04Z,50692
20160705T05Z,47885
20160705T06Z,44484
20160705T07Z,41566
20160705T08Z,39987
20160705T09Z,39166
20160705T10Z,39017
20160705T11Z,40085
20160705T12Z,41621
20160705T13Z,42920
20160705T14Z,45443
20160705T15Z,48543
20160705T16Z,52035
20160705T17Z,55135
20160705T18Z,57936
20160705T19Z,60510
20160705T20Z,62616
20160705T21Z,63758
20160705T22Z,64036
20160705T23Z,64097
20160706T00Z,62993
20160706T01Z,61061
20160706T02Z,58948
20160706T03Z,57497
20160706T04Z,53851
20160706T05Z,49747
20160706T06Z,46550
20160706T07Z,43942
20160706T08Z,42249
20160706T09Z,41183
20160706T10Z,40829
20160706T11Z,41645
20160706T12Z,43092
20160706T13Z,44137
20160706T14Z,46763
20160706T15Z,50101
20160706T16Z,53963
20160706T17Z,57395
20160706T18Z,60372
20160706T19Z,62859
20160706T20Z,64866
20160706T21Z,65708
20160706T22Z,66067
20160706T23Z,65849
20160707T00Z,64737
20160707T01Z,62490
20160707T02Z,59868
20160707T03Z,58020
20160707T04Z,54223
20160707T05Z,49857
20160707T06Z,46316
20160707T07Z,43715
20160707T08Z,41845
20160707T09Z,40679
20160707T10Z,40488
20160707T11Z,41482
20160707T12Z,42904
20160707T13Z,44052
20160707T14Z,46656
20160707T15Z,49935
20160707T16Z,53580
20160707T17Z,56049
20160707T18Z,57124
20160707T19Z,62684
20160707T20Z,64960
20160707T21Z,65895
20160707T22Z,66201
20160707T23Z,65895
20160708T00Z,64448
20160708T01Z,62341
20160708T02Z,59913
20160708T03Z,58159
20160708T04Z,54319
20160708T05Z,50135
20160708T06Z,46614
20160708T07Z,43992
20160708T08Z,42002
20160708T09Z,40661
20160708T10Z,40149
20160708T11Z,40837
20160708T12Z,42030
20160708T13Z,43136
20160708T14Z,45854
20160708T15Z,49291
20160708T16Z,53164
20160708T17Z,56607
20160708T18Z,59662
20160708T19Z,62522
20160708T20Z,64665
20160708T21Z,65803
20160708T22Z,66062
20160708T23Z,65494
20160709T00Z,63831
20160709T01Z,61208
20160709T02Z,58377
20160709T03Z,56455
20160709T04Z,53078
20160709T05Z,49157
20160709T06Z,45578
20160709T07Z,42934
20160709T08Z,41053
20160709T09Z,39727
20160709T10Z,38899
20160709T11Z,38723
20160709T12Z,38727
20160709T13Z,39466
20160709T14Z,42537
20160709T15Z,46424
20160709T16Z,50506
20160709T17Z,54060
20160709T18Z,57100
20160709T19Z,59408
20160709T20Z,61098
20160709T21Z,62075
20160709T22Z,61113
20160709T23Z,58938
20160710T00Z,56938
20160710T01Z,54519
20160710T02Z,52702
20160710T03Z,51401
20160710T04Z,48491
20160710T05Z,45341
20160710T06Z,42396
20160710T07Z,40013
20160710T08Z,38254
20160710T09Z,37067
20160710T10Z,36404
20160710T11Z,36328
20160710T12Z,36410
20160710T13Z,36943
20160710T14Z,39486
20160710T15Z,42901
20160710T16Z,46183
20160710T17Z,49542
20160710T18Z,53015
20160710T19Z,55995
20160710T20Z,58339
20160710T21Z,60025
20160710T22Z,61067
20160710T23Z,61399
20160711T00Z,60476
20160711T01Z,58376
20160711T02Z,56442
20160711T03Z,55264
20160711T04Z,52036
20160711T05Z,48171
20160711T06Z,44883
20160711T07Z,42553
20160711T08Z,40914
20160711T09Z,40177
20160711T10Z,40158
20160711T11Z,41310
20160711T12Z,42779
20160711T13Z,43723
20160711T14Z,46056
20160711T15Z,49153
20160711T16Z,52659
20160711T17Z,56133
20160711T18Z,59238
20160711T19Z,61999
20160711T20Z,64003
20160711T21Z,65386
20160711T22Z,65898
20160711T23Z,65389
20160712T00Z,63782
20160712T01Z,61197
20160712T02Z,58707
20160712T03Z,57015
20160712T04Z,53128
20160712T05Z,48952
20160712T06Z,45431
20160712T07Z,42866
20160712T08Z,41018
20160712T09Z,39902
20160712T10Z,39573
20160712T11Z,40509
20160712T12Z,42000
20160712T13Z,43202
20160712T14Z,45717
20160712T15Z,48865
20160712T16Z,52333
20160712T17Z,55800
20160712T18Z,58795
20160712T19Z,61510
20160712T20Z,63655
20160712T21Z,65298
20160712T22Z,66015
20160712T23Z,65681
20160713T00Z,64176
20160713T01Z,61781
20160713T02Z,59454
20160713T03Z,57857
20160713T04Z,54017
20160713T05Z,49773
20160713T06Z,46188
20160713T07Z,43776
20160713T08Z,42104
20160713T09Z,40971
20160713T10Z,40680
20160713T11Z,41668
20160713T12Z,43250
20160713T13Z,44465
20160713T14Z,47243
20160713T15Z,50785
20160713T16Z,54722
20160713T17Z,58210
20160713T18Z,61186
20160713T19Z,63874
20160713T20Z,65939
20160713T21Z,66774
20160713T22Z,67248
20160713T23Z,67168
20160714T00Z,66158
20160714T01Z,63923
20160714T02Z,61214
20160714T03Z,59268
20160714T04Z,55369
20160714T05Z,51096
20160714T06Z,47482
20160714T07Z,44767
20160714T08Z,42736
20160714T09Z,41441
20160714T10Z,40932
20160714T11Z,41792
20160714T12Z,43106
20160714T13Z,44111
20160714T14Z,46525
20160714T15Z,50051
20160714T16Z,53998
20160714T17Z,57747
20160714T18Z,60856
20160714T19Z,63760
20160714T20Z,66016
20160714T21Z,67048
20160714T22Z,67425
20160714T23Z,67140
20160715T00Z,65897
20160715T01Z,63464
20160715T02Z,60854
20160715T03Z,58913
20160715T04Z,54800
20160715T05Z,50300
20160715T06Z,46482
20160715T07Z,43797
20160715T08Z,41917
20160715T09Z,40673
20160715T10Z,40265
20160715T11Z,41026
20160715T12Z,42273
20160715T13Z,43056
20160715T14Z,45295
20160715T15Z,47717
20160715T16Z,50202
20160715T17Z,52877
20160715T18Z,55887
20160715T19Z,59031
20160715T20Z,61687
20160715T21Z,63785
20160715T22Z,65007
20160715T23Z,64956
20160716T00Z,63327
20160716T01Z,60635
20160716T02Z,58178
20160716T03Z,56293
20160716T04Z,52684
20160716T05Z,48796
20160716T06Z,45293
20160716T07Z,42491
20160716T08Z,40469
20160716T09Z,39041
20160716T10Z,37994
20160716T11Z,37539
20160716T12Z,37482
20160716T13Z,37845
20160716T14Z,40488
20160716T15Z,44104
20160716T16Z,48311
20160716T17Z,52331
20160716T18Z,55831
20160716T19Z,58637
20160716T20Z,60908
20160716T21Z,62500
20160716T22Z,63459
20160716T23Z,63247
20160717T00Z,61801
20160717T01Z,59381
20160717T02Z,56820
20160717T03Z,55134
20160717T04Z,51852
20160717T05Z,48216
20160717T06Z,44858
20160717T07Z,42208
20160717T08Z,40110
20160717T09Z,38660
20160717T10Z,37607
20160717T11Z,37164
20160717T12Z,36723
20160717T13Z,37241
20160717T14Z,40471
20160717T15Z,44415
20160717T16Z,48179
20160717T17Z,51688
20160717T18Z,55013
20160717T19Z,57828
20160717T20Z,59883
20160717T21Z,60873
20160717T22Z,60961
20160717T23Z,60774
20160718T00Z,60008
20160718T01Z,58419
20160718T02Z,56409
20160718T03Z,55071
20160718T04Z,51822
20160718T05Z,47731
20160718T06Z,44245
20160718T07Z,41858
20160718T08Z,40069
20160718T09Z,38995
20160718T10Z,38801
20160718T11Z,39736
20160718T12Z,41167
20160718T13Z,42367
20160718T14Z,45395
20160718T15Z,49117
20160718T16Z,53014
20160718T17Z,56832
20160718T18Z,59855
20160718T19Z,62462
20160718T20Z,63586
20160718T21Z,64246
20160718T22Z,64631
20160718T23Z,64161
20160719T00Z,63048
20160719T01Z,60923
20160719T02Z,58818
20160719T03Z,57124
20160719T04Z,53252
20160719T05Z,48857
20160719T06Z,45214
20160719T07Z,42640
20160719T08Z,40740
20160719T09Z,39606
20160719T10Z,39273
20160719T11Z,40151
20160719T12Z,41601
20160719T13Z,42795
20160719T14Z,45795
20160719T15Z,49574
20160719T16Z,53479
20160719T17Z,56591
20160719T18Z,58563
20160719T19Z,60547
20160719T20Z,62524
20160719T21Z,64103
20160719T22Z,64924
20160719T23Z,64369
20160720T00Z,62690
20160720T01Z,60440
20160720T02Z,58303
20160720T03Z,56631
20160720T04Z,52939
20160720T05Z,48808
20160720T06Z,45243
20160720T07Z,42804
20160720T08Z,40967
20160720T09Z,39765
20160720T10Z,39391
20160720T11Z,40294
20160720T12Z,41731
20160720T13Z,42826
20160720T14Z,45753
20160720T15Z,49536
20160720T16Z,53511
20160720T17Z,56967
20160720T18Z,60046
20160720T19Z,62918
20160720T20Z,64981
20160720T21Z,66369
20160720T22Z,67135
20160720T23Z,66753
20160721T00Z,65315
20160721T01Z,62882
20160721T02Z,60298
20160721T03Z,58264
20160721T04Z,54280
20160721T05Z,49820
20160721T06Z,45936
20160721T07Z,43039
20160721T08Z,41043
20160721T09Z,39777
20160721T10Z,39392
20160721T11Z,40302
20160721T12Z,41699
20160721T13Z,42817
20160721T14Z,45857
20160721T15Z,49712
20160721T16Z,53899
20160721T17Z,57806
20160721T18Z,61260
20160721T19Z,64122
20160721T20Z,66189
20160721T21Z,67152
20160721T22Z,67247
20160721T23Z,66959
20160722T00Z,65761
20160722T01Z,63603
20160722T02Z,61125
20160722T03Z,58937
20160722T04Z,54998
20160722T05Z,50604
20160722T06Z,46589
20160722T07Z,43621
20160722T08Z,41424
20160722T09Z,39946
20160722T10Z,39456
20160722T11Z,40120
20160722T12Z,41270
20160722T13Z,42285
20160722T14Z,45488
20160722T15Z,49572
20160722T16Z,54102
20160722T17Z,58175
20160722T18Z,61432
20160722T19Z,64379
20160722T20Z,66409
20160722T21Z,67328
20160722T22Z,67364
20160722T23Z,67261
20160723T00Z,66021
20160723T01Z,63651
20160723T02Z,61086
20160723T03Z,59054
20160723T04Z,55334
20160723T05Z,51466
20160723T06Z,47805
20160723T07Z,44870
20160723T08Z,42543
20160723T09Z,41032
20160723T10Z,39882
20160723T11Z,39618
20160723T12Z,39659
20160723T13Z,40231
20160723T14Z,43743
20160723T15Z,48248
20160723T16Z,52822
20160723T17Z,56998
20160723T18Z,60336
20160723T19Z,62872
20160723T20Z,64757
20160723T21Z,65986
20160723T22Z,66615
20160723T23Z,66407
20160724T00Z,65100
20160724T01Z,62866
20160724T02Z,60537
20160724T03Z,58696
20160724T04Z,55290
20160724T05Z,51625
20160724T06Z,48110
20160724T07Z,45344
20160724T08Z,43096
20160724T09Z,41373
20160724T10Z,40152
20160724T11Z,39567
20160724T12Z,39143
20160724T13Z,39378
20160724T14Z,42691
20160724T15Z,47052
20160724T16Z,51373
20160724T17Z,55570
20160724T18Z,59224
20160724T19Z,62175
20160724T20Z,64256
20160724T21Z,65576
20160724T22Z,66274
20160724T23Z,66291
20160725T00Z,65117
20160725T01Z,63233
20160725T02Z,61143
20160725T03Z,59607
20160725T04Z,55945
20160725T05Z,51532
20160725T06Z,47638
20160725T07Z,44831
20160725T08Z,42800
20160725T09Z,41561
20160725T10Z,41109
20160725T11Z,41871
20160725T12Z,43385
20160725T13Z,44382
20160725T14Z,46627
20160725T15Z,49973
20160725T16Z,53823
20160725T17Z,57507
20160725T18Z,61193
20160725T19Z,64199
20160725T20Z,65773
20160725T21Z,65553
20160725T22Z,63988
20160725T23Z,61986
20160726T00Z,59380
20160726T01Z,56878
20160726T02Z,55294
20160726T03Z,53329
20160726T04Z,49757
20160726T05Z,45674
20160726T06Z,42392
20160726T07Z,39956
20160726T08Z,38414
20160726T09Z,37552
20160726T10Z,37578
20160726T11Z,38686
20160726T12Z,40396
20160726T13Z,41391
20160726T14Z,43551
20160726T15Z,46595
20160726T16Z,50229
20160726T17Z,53938
20160726T18Z,56888
20160726T19Z,58910
20160726T20Z,59458
20160726T21Z,59626
20160726T22Z,59134
20160726T23Z,58322
20160727T00Z,56979
20160727T01Z,54853
20160727T02Z,53491
20160727T03Z,52081
20160727T04Z,48772
20160727T05Z,44878
20160727T06Z,41677
20160727T07Z,39498
20160727T08Z,37981
20160727T09Z,37197
20160727T10Z,37284
20160727T11Z,38668
20160727T12Z,40763
20160727T13Z,41790
20160727T14Z,43828
20160727T15Z,46526
20160727T16Z,49389
20160727T17Z,52205
20160727T18Z,54481
20160727T19Z,56695
20160727T20Z,57670
20160727T21Z,58008
20160727T22Z,57656
20160727T23Z,56538
20160728T00Z,55338
20160728T01Z,53771
20160728T02Z,52803
20160728T03Z,51620
20160728T04Z,48378
20160728T05Z,44849
20160728T06Z,41734
20160728T07Z,39639
20160728T08Z,38234
20160728T09Z,37461
20160728T10Z,37613
20160728T11Z,39013
20160728T12Z,41032
20160728T13Z,42036
20160728T14Z,44136
20160728T15Z,47133
20160728T16Z,50798
20160728T17Z,54105
20160728T18Z,55745
20160728T19Z,57658
20160728T20Z,59340
20160728T21Z,60313
20160728T22Z,59991
20160728T23Z,58610
20160729T00Z,56542
20160729T01Z,54081
20160729T02Z,52589
20160729T03Z,51118
20160729T04Z,47894
20160729T05Z,44255
20160729T06Z,41008
20160729T07Z,38898
20160729T08Z,37484
20160729T09Z,36576
20160729T10Z,36492
20160729T11Z,37667
20160729T12Z,39340
20160729T13Z,40392
20160729T14Z,42871
20160729T15Z,46325
20160729T16Z,50185
20160729T17Z,53475
20160729T18Z,56154
20160729T19Z,58776
20160729T20Z,60937
20160729T21Z,62406
20160729T22Z,62973
20160729T23Z,62475
20160730T00Z,60556
20160730T01Z,57997
20160730T02Z,55779
20160730T03Z,53962
20160730T04Z,50692
20160730T05Z,47088
20160730T06Z,43905
20160730T07Z,41364
20160730T08Z,39509
20160730T09Z,38150
20160730T10Z,37387
20160730T11Z,37360
20160730T12Z,37633
20160730T13Z,38234
20160730T14Z,41546
20160730T15Z,45908
20160730T16Z,50272
20160730T17Z,54098
20160730T18Z,57266
20160730T19Z,59818
20160730T20Z,61800
20160730T21Z,63057
20160730T22Z,63178
20160730T23Z,62133
20160731T00Z,60574
20160731T01Z,58416
20160731T02Z,56341
20160731T03Z,54610
20160731T04Z,51422
20160731T05Z,47971
20160731T06Z,44745
20160731T07Z,42240
20160731T08Z,40240
20160731T09Z,38871
20160731T10Z,38055
20160731T11Z,37785
20160731T12Z,37664
20160731T13Z,37886
20160731T14Z,41010
20160731T15Z,45145
20160731T16Z,49099
20160731T17Z,52793
20160731T18Z,55995
20160731T19Z,58574
20160731T20Z,60439
20160731T21Z,61623
20160731T22Z,62169
20160731T23Z,62325
20160801T00Z,61653
20160801T01Z,59682
20160801T02Z,57632
20160801T03Z,56000
20160801T04Z,52327
20160801T05Z,48243
20160801T06Z,44736
20160801T07Z,42253
20160801T08Z,40439
20160801T09Z,39349
20160801T10Z,39118
20160801T11Z,39996
20160801T12Z,41395
20160801T13Z,42242
20160801T14Z,44943
20160801T15Z,48678
20160801T16Z,52747
20160801T17Z,56535
20160801T18Z,59926
20160801T19Z,62881
20160801T20Z,65240
20160801T21Z,66727
20160801T22Z,67315
20160801T23Z,66918
20160802T00Z,65457
20160802T01Z,62849
20160802T02Z,60270
20160802T03Z,58016
20160802T04Z,53840
20160802T05Z,49276
20160802T06Z,45483
20160802T07Z,42659
20160802T08Z,40689
20160802T09Z,39452
20160802T10Z,39087
20160802T11Z,39946
20160802T12Z,41520
20160802T13Z,42447
20160802T14Z,45218
20160802T15Z,48961
20160802T16Z,52867
20160802T17Z,56685
20160802T18Z,60165
20160802T19Z,63326
20160802T20Z,65623
20160802T21Z,67002
20160802T22Z,67506
20160802T23Z,67358
20160803T00Z,66104
20160803T01Z,63624
20160803T02Z,61256
20160803T03Z,58918
20160803T04Z,54708
20160803T05Z,50193
20160803T06Z,46364
20160803T07Z,43562
20160803T08Z,41560
20160803T09Z,40261
20160803T10Z,39816
20160803T11Z,40648
20160803T12Z,42325
20160803T13Z,43298
20160803T14Z,46202
20160803T15Z,50129
20160803T16Z,54274
20160803T17Z,58514
20160803T18Z,62105
20160803T19Z,65262
20160803T20Z,67617
20160803T21Z,68630
20160803T22Z,68801
20160803T23Z,68664
20160804T00Z,67639
20160804T01Z,65360
20160804T02Z,63006
20160804T03Z,60560
20160804T04Z,56299
20160804T05Z,51629
20160804T06Z,47434
20160804T07Z,44409
20160804T08Z,42217
20160804T09Z,40762
20160804T10Z,40286
20160804T11Z,41135
20160804T12Z,42607
20160804T13Z,43582
20160804T14Z,46383
20160804T15Z,50395
20160804T16Z,54705
20160804T17Z,58776
20160804T18Z,62293
20160804T19Z,65421
20160804T20Z,67612
20160804T21Z,68718
20160804T22Z,68702
20160804T23Z,68253
20160805T00Z,67092
20160805T01Z,64688
20160805T02Z,62446
20160805T03Z,60286
20160805T04Z,56184
20160805T05Z,51683
20160805T06Z,47917
20160805T07Z,45016
20160805T08Z,42846
20160805T09Z,41453
20160805T10Z,41054
20160805T11Z,41801
20160805T12Z,43202
20160805T13Z,44013
20160805T14Z,46737
20160805T15Z,50553
20160805T16Z,54678
20160805T17Z,58662
20160805T18Z,62065
20160805T19Z,65120
20160805T20Z,67344
20160805T21Z,68559
20160805T22Z,68752
20160805T23Z,68316
20160806T00Z,66593
20160806T01Z,64000
20160806T02Z,61731
20160806T03Z,59549
20160806T04Z,55832
20160806T05Z,51892
20160806T06Z,48225
20160806T07Z,45314
20160806T08Z,43250
20160806T09Z,41654
20160806T10Z,40580
20160806T11Z,40286
20160806T12Z,40349
20160806T13Z,40716
20160806T14Z,44008
20160806T15Z,48566
20160806T16Z,53054
20160806T17Z,57111
20160806T18Z,60339
20160806T19Z,62858
20160806T20Z,64470
